"Participant","switchCost","mean_latency_switch","mean_latency_noswitch","percentage_resp_correct","percentage_excluded_data"
"087",645.891746031746,1582.86,936.968253968254,1,11.71875
"088",211.102927580894,1141.01818181818,929.915254237288,0.9609375,7.3170731707317
"089",716.774147727273,1485.47727272727,768.703125,0.953125,11.4754098360656
"090",974.235887096774,2161.04838709677,1186.8125,1,1.5625
"091",360.506733021077,1156.98214285714,796.475409836066,0.96875,5.64516129032258
"092",891.099616858237,1890.94444444444,999.844827586207,0.8984375,2.60869565217391
"093",400.917763157895,1258.10526315789,857.1875,0.984375,3.96825396825397
"094",336.945033751205,1146.76470588235,809.819672131148,0.9765625,10.4
"095",547.286521388216,1404.76271186441,857.47619047619,0.9921875,3.93700787401575
"096",536.883962264151,1547.43396226415,1010.55,0.9375,5.83333333333333
"097",257.209373097991,1008.88679245283,751.677419354839,0.9765625,8
"098",603.80612244898,1468.30612244898,864.5,0.8828125,3.53982300884956
"099",132.610526315789,941.877192982456,809.266666666667,0.9453125,3.30578512396694
"100",314.712023460411,1034.16363636364,719.451612903226,0.984375,7.14285714285714
"101",349.676212938006,1240.62264150943,890.946428571429,0.9375,9.16666666666667
"102",364.559198542805,1063.44444444444,698.885245901639,0.8828125,6.19469026548672
"103",570.397225725094,1560.69230769231,990.295081967213,0.984375,10.3174603174603
"104",1313.43958333333,2095.03333333333,781.59375,0.96875,0
"105",731.778768956289,2031.47368421053,1299.69491525424,0.9765625,7.2
"107",143.826422372228,1021.94117647059,878.114754098361,0.96875,9.67741935483871
"108",283.995142683667,955.814814814815,671.819672131148,0.984375,8.73015873015873
"109",786.908974358974,1590.69230769231,803.783333333333,0.9296875,5.88235294117647
"110",262.540209159755,915.489361702128,652.949152542373,0.9375,11.6666666666667
"111",155.914285714286,839.422222222222,683.507936507937,0.9921875,14.9606299212598
"112",240.852459016393,937,696.147540983607,0.9375,9.16666666666667
"113",207.310569663693,1040.6170212766,833.306451612903,0.953125,10.655737704918
"114",475.129235618597,1425.42553191489,950.296296296296,0.890625,11.4035087719298
"115",580.227459016393,1587.85245901639,1007.625,1,2.34375
"116",389.681904761905,1268.92,879.238095238095,0.921875,4.23728813559322
"117",420.138233514822,1163.01754385965,742.879310344828,0.9375,4.16666666666666
"118",453.712765957447,1515.21276595745,1061.5,0.921875,9.32203389830508
"119",983.274064598657,2573.52830188679,1590.25423728814,0.90625,3.44827586206896
"120",345.313636363636,1060.16363636364,714.85,0.96875,7.25806451612904
"121",633.433589829374,1674.20408163265,1040.77049180328,0.8828125,2.65486725663717
"122",281.075366568915,916.381818181818,635.306451612903,0.984375,7.14285714285714
"123",319.923913043478,1099.67391304348,779.75,0.8671875,4.5045045045045
"124",184.076791076791,960.378378378378,776.301587301587,0.96875,19.3548387096774
"125",385.027777777778,1176.58333333333,791.555555555556,0.9921875,3.1496062992126
"126",657.180214458665,1462.16326530612,804.983050847458,0.9453125,10.7438016528926
"127",126.782590051458,881.386363636364,754.603773584906,0.921875,17.7966101694915
"128",367.928266178266,978.134615384615,610.206349206349,0.9765625,8
"129",607.458973233875,1845.23255813953,1237.77358490566,0.8359375,10.2803738317757
"130",240.308130699088,960.36170212766,720.053571428571,0.9140625,11.965811965812
"131",217.038819026791,972.135593220339,755.096774193548,0.9921875,4.7244094488189
"132",409.50701754386,1829.47368421053,1419.96666666667,0.9453125,3.30578512396694
"133",292.703333333333,1073.42,780.716666666667,0.9375,8.33333333333334
"134",507.585749385749,1500.56756756757,992.981818181818,0.8828125,18.5840707964602
"135",410.682786885246,1306.65,895.967213114754,0.875,9.82142857142857
"136",285.43,893.68,608.25,0.9375,8.33333333333334
"137",317.02606255012,1307.76744186047,990.741379310345,0.8828125,10.6194690265487
"138",386.558179723502,1065.26785714286,678.709677419355,0.9765625,5.6
"139",83.4647221127316,759.651162790698,676.186440677966,0.953125,16.3934426229508
"140",621.064285714286,1563.88095238095,942.816666666667,0.859375,7.27272727272728
"141",219.595307917889,941.272727272727,721.677419354839,0.96875,5.64516129032258
"142",1366.86830357143,2432.32142857143,1065.453125,0.9453125,0.826446280991733
"143",897.493439037726,1925.86440677966,1028.37096774194,0.96875,2.41935483870968
"144",138.601960784314,839.235294117647,700.633333333333,0.9453125,8.26446280991735
