"Participant","switchCost","mean_latency_switch","mean_latency_noswitch","percentage_resp_correct","percentage_excluded_data"
"074",228.533333333333,1261.86666666667,1033.33333333333,1,0
"075",224.759523809524,1214.89285714286,990.133333333333,0.966666666666667,0
"076",404.655172413793,1838.65517241379,1434,0.966666666666667,0
"077",118.869565217391,935.869565217391,817,0.95,10.5263157894737
"078",207.142857142857,978.5,771.357142857143,0.916666666666667,1.81818181818182
"079",83.7931034482758,825.896551724138,742.103448275862,0.983333333333333,1.69491525423728
"080",130.769230769231,969,838.230769230769,0.933333333333333,7.14285714285714
"081",94.7072463768116,854.173913043478,759.466666666667,0.95,7.01754385964912
"082",168.851282051282,866.384615384615,697.533333333333,1,6.66666666666667
"083",351.733333333333,1216,864.266666666667,1,1.66666666666667
"084",-1.64428571428562,760.32,761.964285714286,0.9,1.85185185185185
"085",224.714814814815,1136.56666666667,911.851851851852,1,5
