"Participant","Sex","Age","NativeLanguage","EducationLevel","VGexp","Handedness","Inclusion","antisaccade","categoryswitch","colorshape","dualnback","keeptrack","lettermemory","stopsignal","stroop","numberletter","SF","Flight","Bonus","Mine","Fortress","SF_mono_01","SF_multi_01","SF_mono_02","SF_multi_02","SF_mono_03","SF_multi_03","SF_mono_04","SF_multi_04","SF_mono_05","SF_multi_05","keeptrack_asin","dualnback_asin","lettermemory_asin","zscore_antisaccade","zscore_categoryswitch","zscore_colorshape","zscore_dualnback","zscore_keeptrack","zscore_lettermemory","zscore_stopsignal","zscore_stroop","zscore_numberletter","zscore_SF","zscore_inhibition","zscore_WM","zscore_shifting","zscore_EF"
60,"woman",21,"french",15,8,"right-handed",1,539.827586206897,217.371352785146,-19.9565217391304,0.866666666666667,0.75,0.833333333333333,203.730769230769,151.785714285714,184.48846387371,-545,-1425,-50,680,250,140,-925,-305,-545,-215,-1140,-350,-1490,-250,-550,1.0471975511966,1.21914613830565,1.15026199151093,-1.27428698490712,-0.254005889825895,1.31275258303191,-0.355587117956164,-0.583159066314694,0.349447756183035,0.092679582397574,-0.646385184239115,0.933180492431466,-1.56053918151967,-0.609330862249554,-0.196432809362608,0.663975728545827,-0.0472626476887782
61,"man",29,"french",20,7,"right-handed",1,453.688888888889,240,96.246109839817,0.925,0.892857142857143,0.666666666666667,191.962962962963,-61.1614814814815,407.075157232704,1960,-150,700,660,750,780,1585,1165,1935,245,1895,730,1710,1100,1960,1.23732315454306,1.32476043658762,0.95531661812451,0.0695810773512441,-0.452248588422945,0.258477060491462,0.554534417961298,0.579546346559658,-0.39582983854698,0.35207379095126,1.87564792522518,0.00688485669887594,0.397199155953785,0.765767597842561,0.246083641991325,-0.0622955570775358,0.316518560918783
63,"woman",30,"french",14,2,"right-handed",1,463.53488372093,160.123015873016,33.9169325298358,0.825,0.75,0.25,189.22641509434,32.4615384615385,581.147916666667,890,-300,50,640,500,415,60,950,-295,865,250,665,105,1000,890,1.0471975511966,1.157894280365,0.523598775598299,-0.0840283735450448,0.247529384991771,0.823973083129747,-0.883419390040252,-0.583159066314694,-2.04629032237797,0.412394691244521,0.766826767690563,-0.71751980078688,-0.439040373426096,0.36506436179668,-1.17095625957764,0.117994222444879,-0.229299225112027
64,"woman",20,"french",14,6.5,"right-handed",1,507.068181818182,233.394636015326,191.816784869976,0.833333333333333,0.714285714285714,0.5,160.037037037037,-44.175,454.18099698896,540,-880,550,620,250,-890,-900,-505,-890,-235,-1100,-460,540,25,-200,1.00685368543427,1.16954918487654,0.785398163397448,-0.763200578131419,-0.394381002742526,-0.608610216172406,-0.782984318581555,-0.829880340422405,-1.0454293393682,1.05580735857084,1.67446909046638,-0.189146330634343,-0.712576668083066,0.6556919569686,-0.886097999457386,-0.397379183183092,-0.209261741890626
65,"man",21,"french",15,5.5,"right-handed",1,520.952941176471,166.494708994709,249.904519331243,0.85,0.535714285714286,1,166.075471698113,75.63,207.573101371696,35,-755,200,340,250,510,35,-1670,-1395,-815,0,-1010,-760,-205,-255,0.821142888340209,1.19369195874213,1.5707963267949,-0.97981964986942,0.191708918700373,-1.13562475766957,-0.574936177474755,-1.96558718479195,1.95715360966112,0.922703962392567,0.255562513224115,0.837113658227833,-1.10725046465955,0.0661489419157541,-0.194456584201864,-0.0356007269137886,-0.0546361230666327
68,"woman",23,"french",17,3,"right-handed",1,425.534090909091,289.675606641124,205.557277541005,0.916666666666667,0.964285714285714,0.916666666666667,202.792452830189,102.853846153846,178.55637336902,2150,-100,450,1050,750,930,1265,1250,1345,250,1660,850,990,1250,2150,1.38067072344843,1.30738282468938,1.27795355506632,0.508830044220364,-0.887441475628224,-0.733274046017519,0.404784440082555,1.45618258783917,0.837613541811805,0.113362608151258,-0.0668622133359082,0.957866916684163,0.545690287338998,0.185110146345238,0.899526856577842,-0.220949534987193,0.287895822645296
69,"woman",33,"french",15,6.5,"right-handed",1,452.7,319.034482758621,48.8492424242424,0.883333333333333,0.892857142857143,0.666666666666667,235.150943396226,130.819645732689,193.176307007786,2510,-150,600,1060,1000,765,-700,1250,-1345,815,1290,65,1445,865,2510,1.23732315454306,1.24623145923122,0.95531661812451,0.0850089423675201,-1.14464566349009,0.688496213090312,-0.12218184724377,0.579546346559658,-0.39582983854698,-0.599905851521812,-0.398074240882833,0.897025989852802,0.827041904700453,-0.304323716679042,0.0205115535896357,0.146958846484343,-0.0456177722016877
70,"man",22,"french",14,10,"right-handed",1,431.179775280899,399.328042328042,318.438220551379,0.891666666666667,0.821428571428571,0.75,200.754716981132,112.5,598.338017174083,1650,-50,500,700,500,750,560,1000,1070,1215,640,1750,1650,2250,1580,1.13450940007873,1.26052180642484,1.0471975511966,0.420750526499613,-1.84807312770705,-1.75741277299865,0.000963909990026824,-0.0492069971747833,-0.0445683563584275,0.158279805611729,-0.181106119161197,-0.789056489874321,0.154924152114754,0.132641404316715,-0.030937147847728,-1.46484746352667,-0.454381069019229
71,"woman",22,"french",17,5.5,"right-handed",1,421.772727272727,169.946086956522,116.837643255951,0.833333333333333,0.785714285714286,0.583333333333333,214.433962264151,130.189814814815,212.5091714105,675,-575,50,700,500,-335,-475,310,485,280,415,590,675,1280,660,1.08952095285255,1.16954918487654,0.869122203007293,0.567511875021546,0.16147244567873,0.0716555629296388,-0.782984318581555,-0.324332020769649,-0.72535172081492,-0.143247677340453,-0.390614859121454,0.816572178116799,-0.60706981157252,0.0112164461865462,-0.610889353388708,0.349900062241723,-0.083257614986813
72,"man",33,"french",17,3,"right-handed",1,573.518072289157,255.200510855683,25.132486631016,0.891666666666667,0.714285714285714,1,197.074074074074,89.1239935587762,411.621693121693,1520,-100,150,720,750,915,10,565,90,-370,945,555,1315,1330,1520,1.00685368543427,1.26052180642484,1.5707963267949,-1.79989939440015,-0.585415642709173,0.903672020790332,0.000963909990026824,-0.829880340422405,1.95715360966112,0.239411108432119,0.0957468443137,-0.0120355751028571,0.0533249569564511,-0.488247147218112,0.376079059742912,0.102073600992767,-0.0033648288274774
73,"woman",24,"french",19,5.5,"right-handed",1,428.52808988764,386.128078817734,120.281871345029,0.925,0.964285714285714,0.75,190.018867924528,227.005952380952,219.05291005291,1230,-560,400,890,500,-250,640,280,-505,450,575,865,1050,400,1230,1.38067072344843,1.32476043658762,1.0471975511966,0.462120031984493,-1.73243226049921,0.040406998942564,0.554534417961298,1.45618258783917,-0.0445683563584275,0.394926892232134,-1.53725360020725,0.789340377085176,-0.17331940147361,-0.226735558663541,0.655382883147346,-0.30089496149049,0.0425841209977719
74,"woman",33,"french",12,3.5,"left-handed",1,503.089887640449,228.533333333333,251.744444444445,0.766666666666667,0.642857142857143,0.333333333333333,218.037037037037,434.657407407407,956.22991202346,925,-555,850,380,250,-505,85,595,-850,-355,-385,-160,485,-480,925,0.930274014115472,1.082182020048,0.615479708670387,-0.701134368005367,-0.351792607898368,-1.15231790810686,-1.53586285430981,-1.29820021313436,-1.69502884018942,-0.222669169146399,-3,-2.27842539715383,-0.411686743960399,-1.30793451238392,-1.50969730254453,-1.26084530438635,-1.35949237310494
75,"woman",31,"french",17,7,"right-handed",1,724.880952380952,224.759523809524,125.241049273307,0.908333333333333,0.75,0.666666666666667,213.962962962963,50.85,735.441028225806,-855,-1745,150,490,250,-1345,-3255,-295,-2050,-310,-2270,295,-1220,45,-855,1.0471975511966,1.29098701108241,0.95531661812451,-3,-0.318731409989018,-0.00458630138690603,0.263495018997222,-0.583159066314694,-0.39582983854698,-0.132865581631141,0.549043628236538,-1.35961135488677,-1.80281418535871,-0.861273984464868,-0.238497961954817,-0.560976355420898,-0.553582767280194
76,"woman",33,"french",15,2,"right-handed",1,443.223529411765,404.655172413793,344.168417104276,0.833333333333333,0.678571428571429,0.666666666666667,307.37037037037,285.482905982906,825.060689655172,-915,-1625,150,310,250,-1690,-2690,-1095,-915,-1805,-2930,-2335,-3080,-1030,-2835,0.968001774042632,1.16954918487654,0.95531661812451,0.232853367265705,-1.89474249481281,-1.99085599237569,-0.782984318581555,-1.06747762811253,-0.39582983854698,-2.19181692448099,-2.22982347694781,-1.73256402337341,-1.84970612158561,-1.39626234472103,-0.748763928413688,-1.87272083685397,-1.3392490366629
77,"woman",19,"french",14,5.5,"right-handed",1,473.233333333333,118.869565217391,224.665750915751,0.95,0.964285714285714,0.75,211.222222222222,230.972307692308,641.213362068966,1095,-395,250,740,500,330,570,1045,-300,240,635,595,700,845,1095,1.38067072344843,1.38562501074904,1.0471975511966,-0.235335940217587,0.608938324145809,-0.906640134877768,1.07902930757237,1.45618258783917,-0.0445683563584275,-0.0724522591208702,-1.58422899888813,-0.967482451720144,-0.278826257984156,-0.630672399408862,0.830214513017702,-0.421728087484035,-0.0740619912917315
78,"woman",18,"french",15,2,"right-handed",1,476.944444444444,207.142857142857,-2.89247311827955,0.975,0.75,0.75,157.423076923077,102.730434782609,315.7803897309,700,-810,350,910,250,795,185,920,-115,370,700,495,-130,1190,505,1.0471975511966,1.47860834196894,1.0471975511966,-0.293233770728098,-0.164397149212161,1.15793501537484,1.88030464245781,-0.583159066314694,-0.0445683563584275,1.11342609391717,-0.0654005948195301,0.386808487469347,-0.587531504811308,0.251597242789846,0.417525739928229,0.460115451210676,0.376412811309584
80,"man",22,"french",17,3,"right-handed",1,414.195402298851,130.769230769231,43.7365362262689,0.625,0.678571428571429,1,187.622641509434,27.3927272727273,337.940303124033,2115,-735,500,850,1500,1625,1040,1935,925,1830,2020,3055,415,3615,2115,0.968001774042632,0.922710887939562,1.5707963267949,0.685727326924089,0.504688972030292,0.734882434514241,-2.91009071975977,-1.06747762811253,1.95715360966112,0.447746189245818,0.826859066297494,0.294589897244974,0.518336657873301,0.653444194155801,-0.673471579403728,0.511387101263169,0.163786572005081
81,"man",22,"french",15,8,"right-handed",1,438.563218390805,94.7072463768116,53.3908045977012,0.966666666666667,1,0.833333333333333,180.961538461538,-0.694814814814777,149.088992974239,2110,-150,300,960,1000,1500,1085,2215,2110,2300,2020,2730,1615,2900,1745,1.5707963267949,1.44023681690988,1.15026199151093,0.3055598666238,0.820617053582827,0.647291829260844,1.54964154200325,2.61888800071352,0.349447756183035,0.594574877098246,1.15951294724222,1.08049556732023,0.514428996521058,0.68654923032142,1.5059924329666,0.849468150054634,1.01400327111422
82,"woman",31,"french",20,6,"right-handed",1,529.906976744186,168.851282051282,46.4354005167959,0.941666666666667,0.928571428571429,1,171.148148148148,51.6043956043956,469.964691046658,2920,-100,650,1120,1250,1000,1540,1500,925,2000,1560,3250,2920,4250,1020,1.30024656381632,1.36346742528384,1.5707963267949,-1.11951345535331,0.17106369860655,0.710396357723217,0.888088345563927,0.964351902838182,1.95715360966112,0.810888483529226,0.54010896870714,-0.254830252259451,1.14747013558433,0.0771613322943516,1.26986461935441,0.208876601356772,0.518634184335177
83,"man",21,"french",15,3,"right-handed",1,508.222222222222,351.733333333333,186.468289637953,0.866666666666667,0.928571428571429,0.583333333333333,302.867924528302,154.588571428571,482.148745519713,1205,-685,700,690,500,680,450,1250,1055,1250,470,865,1205,1360,1190,1.30024656381632,1.21914613830565,0.869122203007293,-0.781205006917003,-1.43111035213915,-0.560084743651457,-0.355587117956164,0.964351902838182,-0.72535172081492,-2.09257086712923,-0.679580730627581,-0.305534255780975,-0.192857708234822,-1.18445220155794,-0.0388623119776342,-0.76557645052386,-0.662963654686478
84,"man",21,"french",16,6,"right-handed",1,435.022471910112,-1.64428571428562,51.3935580524345,0.9,0.964285714285714,0.75,196.962962962963,4.13166666666666,333.951123374064,3110,-50,950,960,1250,1000,2080,1700,2140,2750,2595,3750,3110,3650,3090,1.38067072344843,1.27540813090181,1.0471975511966,0.360799802449509,1.66472353305285,0.665412315144355,0.129245446841858,1.45618258783917,-0.0445683563584275,0.241860297182533,1.10235067255408,0.311190888691437,1.29596126696955,0.568336924062041,0.513619892774199,0.880442245629546,0.654133020821928
85,"woman",23,"french",16,5.5,"right-handed",1,514.101123595506,224.714814814815,34.1635455680399,0.9,0.857142857142857,0.666666666666667,181.396226415094,38.8461538461538,284.827380952381,-975,-1295,0,70,250,-1325,-1955,-1660,-1100,-2055,-2070,-2020,-2105,-1165,-975,1.18319964013972,1.27540813090181,0.95531661812451,-0.872922992476457,-0.318339728078981,0.821735628726304,0.129245446841858,0.248556190300274,-0.39582983854698,0.584993181486129,0.691210785366012,0.515619588041708,-1.89659805781252,0.134426991458561,-0.00600940046828298,0.339671829563011,0.156029806851096
86,"woman",22,"french",17,3,"right-handed",1,484.261363636364,432.060740740741,201.604395604396,0.825,0.714285714285714,0.416666666666667,214.192307692308,89.15,298.12750385208,-15,-1055,200,590,250,-970,-970,-440,-15,215,-865,-795,-965,-455,-825,1.00685368543427,1.157894280365,0.701674123787604,-0.407386576868701,-2.13483434697416,-0.697410601165775,-0.883419390040252,-0.829880340422405,-1.36550695792148,-0.137920958410852,0.0954388378823898,0.460271060190457,-1.14632707818198,-0.149956232465721,-1.02626889612804,-0.790657962649827,-0.655627697081197
89,"man",34,"french",17,10,"right-handed",1,534.818181818182,190.285714285714,86.5483870967741,0.908333333333333,0.892857142857143,0.833333333333333,208.698113207547,194.274928774929,716.774147727273,1715,-205,750,920,250,315,1695,1250,640,600,1260,950,715,1500,1715,1.23732315454306,1.29098701108241,1.15026199151093,-1.19613420597575,-0.016716845617062,0.346461915683212,0.263495018997222,0.579546346559658,0.349447756183035,-0.0168140844887759,-1.14960479861752,-1.28192903849311,0.205723749693906,-0.78751769636068,0.397496373913305,-0.317394656142318,-0.235805326196564
90,"man",30,"french",14,7,"left-handed",1,374.02380952381,224.766666666667,73.2863947239863,0.708333333333333,0.857142857142857,0.75,197.269230769231,207.323333333333,974.235887096774,2240,0,500,990,750,1500,1805,1500,1210,1500,2240,2500,1910,2500,1745,1.18319964013972,1.0135750576074,1.0471975511966,1.31245285472169,-0.318793986388847,0.466784439784132,-2.12707706532857,0.248556190300274,-0.0445683563584275,0.235109328190996,-1.30414314885697,-2.35335735232072,0.616028191679362,0.0811396780185737,-0.641029743795575,-0.73512229964181,-0.431670788472937
91,"man",35,"french",17,7,"right-handed",1,457.483146067416,222.557471264368,45.4420995670995,0.916666666666667,0.678571428571429,0.583333333333333,168.884615384615,112.868131868132,360.506733021077,1980,-50,500,1030,500,965,1030,1665,1455,1200,1380,1430,1980,1650,1265,0.968001774042632,1.30738282468938,0.869122203007293,0.0103860674314575,-0.299439897117772,0.719408312646713,0.404784440082555,-1.06747762811253,-0.72535172081492,0.860782854355017,-0.185466076833956,0.200679586559941,0.412829801362755,0.228567614984173,-0.462681636281631,0.206882667362961,-0.00907711797816584
92,"man",23,"french",16,3.5,"right-handed",1,395.058139534884,262.783068783069,138.399953249182,0.9,0.5,0.833333333333333,217,178.905844155844,891.099616858237,1500,-440,550,890,500,1250,805,680,815,1250,1340,1450,1500,1750,1090,0.785398163397448,1.27540813090181,1.15026199151093,0.984291816848932,-0.651844127431262,-0.123973531923074,0.129245446841858,-2.1841825998288,0.349447756183035,-0.199810074142516,-0.967581550404065,-2.00738534864465,0.0376943115474814,-0.0610332692325493,-0.568496465601303,-0.927734335999661,-0.519088023611171
93,"woman",31,"french",16,6.5,"right-handed",1,595.372093023256,382.586206896552,202.039402173913,0.875,0.714285714285714,0.416666666666667,171.192307692308,136.950549450549,400.917763157895,-615,-835,0,-30,250,-585,-1470,-1750,-615,-725,-855,610,-845,160,-975,1.00685368543427,1.23246031474537,0.701674123787604,-2.14084860086497,-1.70140299741187,-0.701357299895007,-0.240853422728198,-0.829880340422405,-1.36550695792148,0.809915088000205,-0.470685397426471,0.0325088828835067,-1.61524644045107,-0.600539636763745,-0.81208024035736,-0.790083804807791,-0.734234560642965
94,"man",20,"french",14,3,"right-handed",1,635.7,197.527692307692,68.3433794466403,0.875,0.857142857142857,0.75,259.735849056604,78.0017391304348,336.945033751205,800,-540,500,840,0,165,-795,-290,355,195,10,340,195,630,800,1.18319964013972,1.23246031474537,1.0471975511966,-2.77001281963291,-0.080161613332343,0.511631100687064,-0.240853422728198,0.248556190300274,-0.0445683563584275,-1.14182352088278,0.227472898836763,0.298731715709126,-0.509378277766459,-1.22812114722631,-0.0122885295954507,0.243400401021283,-0.332336425266826
95,"man",24,"french",17,6.5,"right-handed",1,450.425287356322,12.4137931034483,58.4610717896866,0.833333333333333,0.678571428571429,0.666666666666667,134.264150943396,160.336296296296,547.286521388216,2080,-300,700,930,750,815,340,1250,1445,1450,2080,1900,1870,2250,1670,0.968001774042632,1.16954918487654,0.95531661812451,0.120497216138002,1.54156497852431,0.601290645633445,-0.782984318581555,-1.06747762811253,-0.39582983854698,1.62391132274757,-0.747653721061987,-0.576605435274212,0.490983028407604,0.332251605941194,-0.748763928413688,0.522083396294514,0.0351903579406733
96,"man",32,"french",17,7,"right-handed",1,459.845238095238,253.666666666667,251.05543071161,0.891666666666667,0.714285714285714,0.583333333333333,182.547169811321,100.546296296296,536.883962264151,2620,-100,200,1020,1500,1700,1570,2150,2320,3365,2500,4165,2070,3615,2620,1.00685368543427,1.26052180642484,0.869122203007293,-0.0264654306192509,-0.57197810009468,-1.14606667004666,0.000963909990026824,-0.829880340422405,-0.72535172081492,0.559623282920485,-0.0395328224908505,-0.533315133542066,0.913010454449787,0.164541676603461,-0.518089383749099,-0.750453301227801,-0.36800033612448
98,"man",20,"french",14,2,"right-handed",1,467.579545454545,231.13141025641,411.801703877791,0.9,0.857142857142857,0.916666666666667,206.830188679245,-6.85454545454547,603.80612244898,2080,-350,0,680,1750,1450,1170,2500,745,2115,2080,3750,1960,5400,1715,1.18319964013972,1.27540813090181,1.27795355506632,-0.147129997968002,-0.374553569943656,-2.6044747872808,0.129245446841858,0.248556190300274,0.837613541811805,0.0243600131833175,1.23246551448694,-0.811812037276673,0.490983028407604,0.369898509900753,0.405138392984645,-1.26361346483371,-0.16285885398277
99,"man",30,"french",20,9,"right-handed",1,441.588235294118,199.642857142857,178.597802197802,0.916666666666667,0.75,0.583333333333333,193.339622641509,19.2275641025641,132.610526315789,3610,-100,1150,1060,1500,1750,940,1700,2310,2250,2990,2150,2670,1515,3610,1.0471975511966,1.30738282468938,0.869122203007293,0.258365937173648,-0.0986919293923081,-0.488677907628334,0.404784440082555,-0.583159066314694,-0.72535172081492,0.321728496370642,0.923562907759877,1.14907078859219,1.68672740219379,0.501219113768056,-0.301242115682353,0.18723365052385,0.129070216203184
101,"woman",22,"french",14,6.5,"right-handed",1,403.842696629213,191.422068965517,-45.9296296296296,0.825,0.821428571428571,0.416666666666667,209.259259259259,-52.2459893048128,349.676212938006,1210,-400,350,760,500,645,390,480,110,315,1110,1145,1070,850,1210,1.13450940007873,1.157894280365,0.701674123787604,0.847242080926285,-0.0266721034876988,1.54839967226889,-0.883419390040252,-0.0492069971747833,-1.36550695792148,-0.0291832578635173,1.77005758685176,0.245750849959692,-0.18895004688258,0.86270546997151,-0.766044448378837,0.589159472913626,0.2286068315021
102,"man",26,"french",18,6,"right-handed",1,472.921348314607,144.604895104895,127.014574314574,0.933333333333333,0.75,0.833333333333333,185.961538461538,45.3160535117057,364.559198542805,2280,-370,500,650,1500,2200,2050,1815,2085,1710,2280,3400,1665,4615,1520,1.0471975511966,1.34334645746675,1.15026199151093,-0.230468595857582,0.383478923159825,-0.0206770216590199,0.714697749482393,-0.583159066314694,0.349447756183035,0.484361383329519,0.614584741465097,0.183815231058333,0.647289482497301,0.289492509645678,0.160328813116911,0.182205710853046,0.210675677871878
103,"man",27,"french",17,3,"left-handed",1,450.25,263.33023872679,153.647374847375,0.883333333333333,0.892857142857143,0.916666666666667,160.735849056604,184.766025641026,570.397225725094,2290,-150,250,940,1250,1500,775,2250,1910,2180,990,1900,2290,2200,2130,1.23732315454306,1.24623145923122,1.27795355506632,0.123231911312334,-0.656637716955396,-0.262309326512272,-0.12218184724377,0.579546346559658,0.837613541811805,1.04040365573803,-1.03698641708874,-0.672780746758039,0.655104805201786,0.0422163833205394,0.431659347042564,-0.530575930075236,-0.0189000665707107
104,"woman",32,"french",20,2.5,"right-handed",1,497.438202247191,210.294540229885,326.005555555555,0.7,0.892857142857143,0.333333333333333,191.433962264151,-5.31939799331099,1313.43958333333,-1335,-1755,0,420,0,-1785,-2585,-1305,-2585,-1975,-2005,-2215,-1335,-970,-3335,1.23732315454306,1.00417717436821,0.615479708670387,-0.612961227077873,-0.192008086550252,-1.82606918772318,-2.20806246282828,0.579546346559658,-1.69502884018942,0.363734393995694,1.21428404601916,-3,-2.17794967517398,0.321685737645661,-1.10784831881935,-1.67269242475781,-0.819618335310499
107,"man",21,"french",14,2,"right-handed",1,393.129411764706,-74.3227513227514,518.498013090229,0.95,0.714285714285714,0.75,251.37037037037,72.735,143.826422372228,1090,-220,150,910,250,750,395,1200,-585,815,-320,1150,580,1250,1090,1.00685368543427,1.38562501074904,1.0471975511966,1.01438230732343,2.30143747424936,-3,1.07902930757237,-0.829880340422405,-0.0445683563584275,-0.957425794271243,0.289849350510676,1.10239578115519,-0.282733919336398,0.115601954520954,0.0681935369305114,0.134611085134848,0.106135525528771
108,"man",19,"french",14,5.5,"right-handed",1,468.685393258427,94.8082010582011,21.1109439124487,0.925,0.857142857142857,1,197.888888888889,66.1630036630037,283.995142683667,3020,0,1050,970,1000,680,1325,1200,2340,1750,2380,2000,3020,2200,2695,1.18319964013972,1.32476043658762,1.5707963267949,-0.164382563790644,0.819732620311822,0.940158406627092,0.554534417961298,0.248556190300274,1.95715360966112,0.221450390929063,0.367684572981992,0.519082951752117,1.22562336262918,0.14158413337347,0.920081405974229,0.75965799289701,0.60710784408157
109,"man",23,"french",18,2,"right-handed",1,396.162790697674,333.51724137931,47.0618854829381,0.95,0.785714285714286,0.916666666666667,214.981132075472,-8.12695652173909,786.908974358974,2445,-335,550,980,1250,1500,1590,2250,2055,1900,905,3250,2050,4500,2445,1.08952095285255,1.38562501074904,1.27795355506632,0.967057920077432,-1.27152470865945,0.704712426506956,1.07902930757237,-0.324332020769649,0.837613541811805,-0.155308776658546,1.24753527311302,-1.5737954696864,0.776242307121301,0.686428138843968,0.530770276204841,-0.713535917279633,0.167887499256392
110,"man",24,"french",19,5.5,"left-handed",1,371.546511627907,267.231034482759,40.3170163170163,0.741666666666667,0.785714285714286,1,158.603773584906,23.5357142857143,262.540209159755,3670,-440,650,960,2500,2605,2095,3355,2780,3420,2730,4495,3670,5255,3165,1.08952095285255,1.05210432929187,1.5707963267949,1.35110170392257,-0.690811402637835,0.765906827767464,-1.79505459778696,-0.324332020769649,1.95715360966112,1.08740035308092,0.872539472756169,0.60836776473094,1.7336193384207,1.10368050991989,-0.0540776696318313,0.227821063286857,0.425807967858304
111,"woman",35,"french",20,2,"right-handed",1,536.741573033708,149.724285714286,85.0760079312624,0.9,0.821428571428571,0.833333333333333,191.62962962963,159.961538461538,155.914285714286,-235,-1595,50,810,500,-195,-1015,-1580,-545,-310,-1275,-295,-315,-540,-235,1.13450940007873,1.27540813090181,1.15026199151093,-1.22614143973076,0.338629498448662,0.359820419643106,0.129245446841858,-0.0492069971747833,0.349447756183035,0.359421357202501,-0.743215288971413,1.05209207750556,-1.31826417768064,-0.536645123833223,0.143162068616703,0.583513998532444,0.0633436477719744
112,"man",21,"french",17,6,"right-handed",1,423.931818181818,137.583333333333,102.801645606818,0.9,1,0.75,130.555555555556,119.565476190476,240.852459016393,2170,-590,1000,1010,750,375,670,1330,1305,1565,1605,745,2170,1095,1555,1.5707963267949,1.27540813090181,1.0471975511966,0.533827440422682,0.444992691117046,0.19900043072519,0.129245446841858,2.61888800071352,-0.0445683563584275,1.70565877368125,-0.264785854047178,0.698621445234,0.561320932747968,0.658233453352252,0.901188363732318,0.447538189025412,0.668986668703327
113,"woman",18,"french",12,4.5,"right-handed",1,384.317647058824,343.562857142857,144.021435354769,0.85,0.678571428571429,0.416666666666667,247.660377358491,19.7983333333334,207.310569663693,355,-1415,450,820,500,945,-320,-295,-90,545,-120,110,355,350,-1020,0.968001774042632,1.19369195874213,0.701674123787604,1.15185651495687,-1.3595312942554,-0.174975741630287,-0.574936177474755,-1.06747762811253,-1.36550695792148,-0.875647535931892,0.916803021147248,0.838206185241442,-0.857160138116036,0.397670666724076,-1.00264025450292,-0.232100283548082,-0.279023290442308
115,"man",20,"french",13,7,"right-handed",1,428.64367816092,205.315934065934,75.9904239019407,0.825,0.75,0.416666666666667,190.339622641509,61.2142857142857,580.227459016393,1820,-100,300,1120,500,1250,1020,710,1020,1095,1635,1015,1630,1630,1820,1.0471975511966,1.157894280365,0.701674123787604,0.460316714849813,-0.148392031563736,0.442251503345291,-0.883419390040252,-0.583159066314694,-1.36550695792148,0.387856592631879,0.426294551249617,-0.713689311679652,0.287784638090997,0.424822619577103,-0.944028471425474,-0.139943279966032,-0.219716377271468
117,"woman",32,"french",17,4.5,"right-handed",1,437.556818181818,269.888888888889,168.318681318681,0.866666666666667,0.892857142857143,0.5,187.018867924528,55.465034965035,420.138233514822,1270,-290,300,510,750,-135,285,690,1010,160,580,1045,1005,1260,1270,1.23732315454306,1.21914613830565,0.785398163397448,0.321260929454071,-0.71409605703836,-0.395418182019374,-0.355587117956164,0.579546346559658,-1.0454293393682,0.461054988493371,0.494385613411688,-0.0474772004697984,-0.142058110655671,0.42556717711971,-0.273823370254901,-0.385663813175844,-0.077973335437012
118,"man",35,"french",17,6,"right-handed",1,454.681818181818,315.938808373591,36.8641715727501,0.766666666666667,0.642857142857143,0.333333333333333,196.11320754717,113.475714285714,453.712765957447,-1095,-1405,0,60,250,-2180,-1615,-310,-2305,-1135,-1160,-190,-1095,-445,-1375,0.930274014115472,1.082182020048,0.615479708670387,0.0540901771357244,-1.11752540136221,0.797233568371778,-1.53586285430981,-1.29820021313436,-1.69502884018942,0.260591199827221,-0.192661959213856,-0.187197784858942,-1.99038193026634,0.0406731392496967,-1.50969730254453,-0.169163205949791,-0.546062456414874
119,"woman",27,"french",12,5.5,"right-handed",1,628.701298701299,285.767816091954,130.183512544803,0.916666666666667,0.785714285714286,0.666666666666667,161.660377358491,117.541666666667,983.274064598657,-255,-1285,150,630,250,515,-1925,460,-465,-640,-990,-410,-530,200,-255,1.08952095285255,1.30738282468938,0.95531661812451,-2.66082459824749,-0.853206510689136,-0.0494279540878028,0.404784440082555,-0.324332020769649,-0.39582983854698,1.02002455689022,-0.240816932512867,-2.39096977312014,-1.33389482308961,-0.627205657956712,-0.105125806411358,-1.09786807929903,-0.610066514555699
120,"woman",25,"french",17,4.5,"right-handed",1,415.227272727273,178.866459627329,78.064449064449,0.908333333333333,0.821428571428571,0.583333333333333,136.111111111111,62.4417391304347,345.313636363636,1340,-220,350,710,500,275,-505,120,-75,325,245,750,815,1000,1340,1.13450940007873,1.29098701108241,0.869122203007293,0.669628897805458,0.0833237727173464,0.423434425519648,0.263495018997222,-0.0492069971747833,-0.72535172081492,1.58319933616046,0.411757247085081,0.263905734155176,-0.0873508517242765,0.888195160350332,-0.170354566330827,0.256887977464057,0.324909523827854
121,"woman",23,"french",16,7,"left-handed",1,410.093023255814,189.269476372925,59.0009990009991,0.85,0.857142857142857,0.75,213.716981132075,63.2230769230769,633.433589829374,960,-540,200,550,750,630,-450,900,-20,960,-340,1115,960,1500,160,1.18319964013972,1.19369195874213,1.0471975511966,0.749729411316686,-0.00781389422385281,0.596392029869709,-0.574936177474755,0.248556190300274,-0.0445683563584275,-0.127443478233982,0.402503498635284,-0.935106890702644,-0.384333114494702,0.341596477239329,-0.123649447844303,-0.115509585018929,0.0341458147920322
